"Program Name","Program Arthur","Program Description","Program Length","Program Level","Program Equipment","Days Per Week","Mesocycle Name","Mesocycle Description","Mesocycle Order","Microcycle Name","Microcycle Description","Microcycle Order","Workout Name","Workout Day","Workout Notes","Exercise Name","Sets","Set Type","Target Repetitions","Target Min Repetitions","Target Max Repetitions","Target Weight (lbs)","Target Weight (kg)","Weight Increment (lbs)","Weight Increment (kg)","Target RPE","Target RIR","Percentage of 1RM","Progression Scheme ID","Advanced Exercise Sets"
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","6","Workout Day 2","Day 2","","Dumbbell Deficit Reverse Lunge","3","Straight Set","30","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","6","Workout Day 2","Day 2","","Eccentric-Neutral Grip Pull-up","3","Straight Set","5","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","6","Workout Day 2","Day 2","","Romanian Deadlift","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","6","Workout Day 2","Day 2","","Push-up","3","Straight Set","AMRAP","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","6","Workout Day 2","Day 2","","Knee-Banded Hip Abduction","2","Straight Set","30","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","7","Workout Day 3","Day 3","","Goblet Squat","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","7","Workout Day 3","Day 3","","Eccentric Chin-up","3","Straight Set","5","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","7","Workout Day 3","Day 3","","Barbell Glute Bridge","3","Straight Set","12","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","7","Workout Day 3","Day 3","","Eccentric-Accentuated Push Press","3","Straight Set","6","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","7","Workout Day 3","Day 3","","Frog Reverse Hyper","2","Straight Set","20","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","8","Workout Day 4","Day 4","","Front Squat","3","Straight Set","6","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","8","Workout Day 4","Day 4","","Neutral Grip Pull-up","3","Straight Set","AMRAP","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","8","Workout Day 4","Day 4","","Semi-Sumo Deadlift","3","Straight Set","6","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","8","Workout Day 4","Day 4","","Pause Close-Grip Bench Press","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 5-8","Focuses on the squat and chin-up.","2","Week 5-8","Second 4 weeks of the intermediate program.","8","Workout Day 4","Day 4","","Cable Standing Hip Abduction","2","Straight Set","12","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","9","Workout Day 1","Day 1","","Deadlift","3","Straight Set","5","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","9","Workout Day 1","Day 1","","Pause Bench Press","3","Straight Set","5","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","9","Workout Day 1","Day 1","","Dumbbell Bulgarian Split Squat","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","9","Workout Day 1","Day 1","","One-Arm Row","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","9","Workout Day 1","Day 1","","Extra-Range Side-Lying Hip Abduction","2","Straight Set","20","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","10","Workout Day 2","Day 2","","Low-Bar Parallel Box Squat","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","10","Workout Day 2","Day 2","","Dumbbell Bench Press","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","10","Workout Day 2","Day 2","","Pause Dumbbell 45-Degree Hyper","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","10","Workout Day 2","Day 2","","Chin-up","3","Straight Set","AMRAP","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","10","Workout Day 2","Day 2","","Banded Cha-Cha","2","Straight Set","20","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","11","Workout Day 3","Day 3","","Dynamic Effort Deadlift","3","Straight Set","5","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","11","Workout Day 3","Day 3","","Bench Press","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","11","Workout Day 3","Day 3","","Deadstop Foot-Elevated Single-Leg Hip Thrust","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","11","Workout Day 3","Day 3","","Dumbbell Bent-Over Row","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","11","Workout Day 3","Day 3","","Banded Supine Abduction","2","Straight Set","20","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","12","Workout Day 4","Day 4","","Rest Pause Barbell Hip Thrust","3","Rest-Pause","10(6,2,1,1)","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","12","Workout Day 4","Day 4","","Handle Push-up","3","Straight Set","AMRAP","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","12","Workout Day 4","Day 4","","Dumbbell Squat","3","Straight Set","8","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","12","Workout Day 4","Day 4","","Wide-Grip Lat Pull-Down","3","Straight Set","10","","","","","","","","","",""
"Intermediate Program","Bret Contreras","A program for intermediate lifters focused on greater loading and barbell movements.","12 weeks","Intermediate","Barbell, plates, Glute Loop, adjustable bench, squat rack, chin-up bar, rings, dumbbells, 45-degree hyper, cable column","4","Weeks 9-12","Focuses on the deadlift and bench press.","3","Week 9-12","Third 4 weeks of the intermediate program.","12","Workout Day 4","Day 4","","Spread-Eagle Reverse Hyper","2","Straight Set","20","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","Barbell Hip Thrust Dropset","2","Dropset","10, 10, 10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","Military Press","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","Dumbbell Curtsy Lunge","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","Inverted Row","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","American Deadlift","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","1","Workout Day 1","Day 1","","Banded Pallof Press","2","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Trap Bar Deadlift","3","Straight Set","6","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Close-Grip Bench Press","3","Straight Set","4","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Cable Kneeling Kickback","3","Straight Set","12","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Wide-Grip Lat Pull-Down","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Ring-Supported Pistol","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","2","Workout Day 2","Day 2","","Superset: RKC Plank/ Kettlebell Swing","3","Superset","20 sec/20","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Pre-Exhaustion Nordic Ham Curl/Leg Extension","3","Pre-exhaustion","8, 20","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Reset Knee-Banded Barbell Hip Thrust","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Bench Press","3","Straight Set","6","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Lunge Isohold","2","Isometrics","30 sec","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Chest-Supported Row","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","3","Workout Day 3","Day 3","","Standing Glute Squeeze","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","Back Squat","5","Straight Set","3","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","Incline Press","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","1L Barbell Hip Thrust","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","Chin-up","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","Bodyweight Glute-Dominant Back Extension","3","Straight Set","30","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 1-4","Incorporates advanced methods like dropsets, pre-exhaustion, clusters, supersets, and ladders.","1","Week 1-4","First 4 weeks of the advanced program.","4","Workout Day 4","Day 4","","Sled Push","3","Straight Set","20 meters","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","Conventional Deadlift","3","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","Standing Single-Arm Dumbbell Overhead Press","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","Enhanced-Eccentric Barbell Single-Leg Hip Thrust","3","Eccentric","6","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","Single-Arm Pull-Down","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","11 Heel-Elevated Goblet Squat","3","Straight Set","8","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","5","Workout Day 1","Day 1","","Cuff/Dip Belt Cable Hip Rotation","2","Straight Set","10","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","6","Workout Day 2","Day 2","","Barbell Hip Thrust","5","Straight Set","5","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","6","Workout Day 2","Day 2","","Pause Bench Press","5","Straight Set","3","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","6","Workout Day 2","Day 2","","Cable Pull-Through","3","Straight Set","20","","","","","","","","","",""
"Advanced Program","Bret Contreras","A program for advanced lifters using heavier loading and advanced training schemes.","12 weeks","Advanced","Access to a commercial gym","4","Weeks 5-8","Focuses on deadlift and bench press with advanced techniques.","2","Week 5-8","Second 4 weeks of the advanced program.","6","Workout Day 2","Day 2","","Chin-up","3","Straight Set","AMRAP","","","","","","","","","",""
