"Program Name","Program Arthur","Program Description","Program Length","Program Level","Program Equipment","Days Per Week","Mesocycle Name","Mesocycle Description","Mesocycle Order","Microcycle Name","Microcycle Description","Microcycle Order","Workout Name","Workout Day","Workout Notes","Exercise Name","Sets","Set Type","Target Repetitions","Target Min Repetitions","Target Max Repetitions","Target Weight (lbs)","Target Weight (kg)","Weight Increment (lbs)","Weight Increment (kg)","Target RPE","Target RIR","Percentage of 1RM","Progression Scheme ID","Advanced Exercise Sets"
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with A1","Chin-up","3", "Superset","5 reps","5","5",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B2","Dumbbell high step up","3", "Superset","10 reps (each)","10","10",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B1","Barbell military press","3", "Superset","8 reps","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Prisoner single-leg 45 back extension","2", "Straight Set","12 reps (each)","12","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Banded seat abduction","1", "Straight Set","20 reps","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Straight-leg sit-up","1", "Straight Set","20 reps","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"45-degree side bend","1", "Straight Set","20 reps (each)","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A2","Barbell American hip thrust","3", "Superset","20 reps","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A1","Standing single-arm cable row","3", "Superset","8 reps each side","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B2","Goblet full squat","3", "Superset","5 reps","5","5",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B1","Single-arm dumbbell bench press","3", "Superset","8 reps","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Cable straight-leg pull-through","3", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Side lying hip raise","1", "Straight Set","10 reps (each)","10","10",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Turkish get up","1", "Straight Set","5 reps (each)","5","5",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 1-4",,"1","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Half-kneeling cable anti-rotation press","1", "Straight Set","8-12 reps (each)","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with A2","Barbell hip thrust","3", "Superset","3-8 reps","3","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with A1","Seated row","3", "Superset","8 reps","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with B2","Barbell full squat","3", "Superset","5 reps","5","5",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with B1","Barbell bench press","3", "Superset","3-8 reps","3","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Barbell good morning","3", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Band standing abduction","1", "Straight Set","10-30 reps (each)","10","30",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Ab wheel rollout from knees","1", "Straight Set","8-20 reps","8","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Dumbbell side bend","1", "Straight Set","10-20 reps","10","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with A2","Bodyweight single-leg hip thrust (shoulder and foot elevated)","3", "Superset","8-20 reps (each)","8","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with A1","Bodyweight neutral grip pull-up","3", "Superset","3-8 reps","3","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B2","Dumbbell walking lunge","3", "Superset","10 steps (20 total steps)","10","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B1","Barbell push press","3", "Superset","6 reps","6","6",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Dumbbell back extension","2", "Straight Set","20 reps","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Banded seat abduction","1", "Straight Set","10-30 reps","10","30",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Hanging leg raise","1", "Straight Set","8-20 reps","8","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Landmine","1", "Straight Set","8-12 reps","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A2","Barbell hip thrust (isohold method)","3", "Superset","30-60 sec","30","60","","","","","","",,"isohold method"
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A1","D-handle lat pulldown","3", "Superset","8 reps","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B2","Skater squat","3", "Superset","8 reps (each)","8","8",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B1","Narrow base push-up","3", "Superset","5-15 reps","5","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Barbell single-leg RDL","3", "Straight Set","8-12 reps (each)","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Side lying hip raise","1", "Straight Set","10-30 reps (each)","10","30",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Straight-leg sit-up","1", "Straight Set","10-20 reps","10","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 5-8",,"2","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"45-dgree side bend","1", "Straight Set","10-20 reps (each)","10","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with A2","Barbell hip thrust (rest/pause method)","3", "Superset","6,1,1,1 reps","6","6","","","","","","",,"rest/pause method"
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with A1","Bodyweight inverted row","3", "Superset","6-12 reps","6","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with B2","Barbell Zercher squat","3", "Superset","5-10 reps","5","10",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A","Paired with B1","Feet elevated push-up","3", "Superset","5-20 reps","5","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Barbell sumo deadlift","3", "Straight Set","6-12 reps","6","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"X-band walk (heavy tension)","1", "Straight Set","20 reps (each)","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Dumbbell Swiss ball crunch","1", "Straight Set","20 reps","20","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout A",,"1","Gluteal Goddess Advanced Workout A","Day A",,"Band rotary hold","1", "Straight Set","15 seconds (each)","15","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with A2","Barbell hip thrust (constant tension method)","3", "Superset","20-30 reps (non-stop)","20","30","","","","","","",,"constant tension method"
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with A1","Weighted parallel pull-up","3", "Superset","1-3 reps","1","3",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B2","Dumbbell Bulgarian split squat","3", "Superset","10 reps (each)","10","10",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B","Paired with B1","Barbell incline press","3", "Superset","6-10 reps","6","10",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Gliding leg curls","2", "Straight Set","6-15 reps","6","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Banded hip rotation","1", "Straight Set","8-15 reps (each)","8","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Body saw","1", "Straight Set","8-15 reps","8","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout B",,"2","Gluteal Goddess Advanced Workout B","Day B",,"Half-kneeling cable anti-rotation press","1", "Straight Set","8-12 reps (each)","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A2","American hip thrust","3", "Superset","5 heavy reps","5","5",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with A1","Dumbbell chest supported row","3", "Superset","6-12 reps","6","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B2","Dumbbell step up/reverse lunge combo","3", "Superset","8-15 reps (each)","8","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C","Paired with B1","Single-arm dumbbell military press","3", "Superset","8-12 reps (each)","8","12",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Prisoner single-leg back extension","3", "Straight Set","8-15 reps (each)","8","15",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Side lying hip raise","1", "Straight Set","1-30 reps (each)","1","30",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Hanging leg raise","1", "Straight Set","8-20 reps","8","20",,,,,,,,
"Gluteal Goddess Advanced",,"12-week program for advanced lifters.","12 weeks","Advanced","Barbell, Dumbbell, Bodyweight, Cable, Ab Wheel, Bands, Landmine, Swiss Ball","3","Weeks 9-12",,"3","Workout C",,"3","Gluteal Goddess Advanced Workout C","Day C",,"Landmine","1", "Straight Set","8-12 reps (each)","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A2","Bodyweight glute bridge","3", "Superset","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with A1","Bodyweight modified inverted row","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B2","Bodyweight box squat","3", "Superset","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A","Paired with B1","Bodyweight torso-inclined push-up","3", "Superset","8-12 reps","8","12",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Bodyweight hip hinge with dowel","3", "Straight Set","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Side lying abduction","1", "Straight Set","10-30 reps (each)","10","30",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Front plank","1", "Straight Set","30-120 seconds","30","120",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout A",,"1","Best Butt Bodyweight/At Home Workout A","Day A",,"Side plank from knees","1", "Straight Set","20-60 sec (each)","20","60",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A2","Bodyweight foot elevated single-leg glute bridge","3", "Superset","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with A1","Bodyweight chin-up (negative)","3", "Superset","1-3 reps","1","3",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B2","Bodyweight step up","3", "Superset","10-20 reps (each)","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B","Paired with B1","Bodyweight knee push-up","3", "Superset","5-15 reps","5","15",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Bodyweight Swiss ball 45-degree back extension","3", "Straight Set","10-20 reps","10","20",,,,,,,,
"Best Butt Bodyweight/At Home",,"12-week program using only bodyweight and at-home equipment.","12 weeks","Bodyweight","Bodyweight, Bands, Swiss Ball, Dowel","3","Weeks 1-4",,"1","Workout B",,"2","Best Butt Bodyweight/At Home Workout B","Day B",,"Side lying clam","1", "Straight Set","20-30 reps (each)","20","30",,,,,,,,
